BRIN;VESTNR;naam;plaats;SCHOOLJAAR_2013;TOETS_2013;VERSIE_BL_2013;VERSIE_RW_2013;N_AFN_2013;N_AFN_2013_rw;N_DLN_2013;N_DLN_2013_rw;SCORE_2013;SCORE_2013_rw;SCHOOLJAAR_2012;TOETS_2012;VERSIE_BL_2012;VERSIE_RW_2012;N_AFN_2012;N_AFN_2012_rw;N_DLN_2012;N_DLN_2012_rw;SCORE_2012;SCORE_2012_rw;SCHOOLJAAR_2011;TOETS_2011;VERSIE_BL_2011;VERSIE_RW_2011;N_AFN_2011;N_AFN_2011_rw;N_DLN_2011;N_DLN_2011_rw;SCORE_2011;SCORE_2011_rw;DE_special_SCORE_2012;DE_special_SCORE_2012_rw;DE_SPECIAL_SCORE_2011;DE_SPECIAL_SCORE_2011_rw;status;gew03;gew12;ARUBA;DEMOLUKSEEILANDEN;GIEKENLAND;ITALIE;KAAPVERDIE;MAROKKO;NEDERLANDSEANTILLEN;NIETENGELSTALIGEN;PORTUGAL;SPANJE;SURINAME;TUNESIE;TURKIJE;VLUCHTELINGEN;VMLJOEGOSLAVIE;deelnaamper;waretoets;PRE_1;RES_1;verwacht;toegevoegd;waretoets1
22KT;0,00;basisschool De Kinderboom;Kaatsheuvel;2013,00;cito;;;36,00;;36,00;;535,90;;2012,00;cito;;;23,00;;22,00;;538,30;;2011,00;cito;;;32,00;;32,00;;538,60;;;;;;22,56;0,05;0,01;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;1,3%;0,0%;0,0%;0,0%;0,0%;0,0%;0,9%;0,4%;98,90;0,88;0,52;0,36;536,13;1,45;537,58
22KU;0,00;Openbare Montessoribasisschool ZieZo;Roosendaal;2013,00;lvs;2010 MIDDEN;2009 MIDDEN;39,00;39,00;39,00;39,00;55,90;105,20;2012,00;lvs;2010 MIDDEN;2009 MIDDEN;43,00;43,00;43,00;43,00;;;2011,00;lvs;2010 midden;2009 midden;34,00;34,00;34,00;34,00;;;30.2;23.2;20,50;11,70;3,04;0,03;0,03;0,0%;0,0%;0,0%;0,0%;0,0%;4,6%;0,0%;0,0%;0,0%;0,0%;0,3%;0,7%;8,5%;3,0%;0,0%;100,00;-0,46;0,30;-0,76;535,22;-3,10;532,12
22KV;0,00;basisschool De Rietgoor;Roosendaal;2013,00;cito;;;32,00;;33,00;;533,90;;2012,00;cito;;;34,00;;34,00;;534,60;;2011,00;cito;;;34,00;;34,00;;531,20;;;;;;20,73;0,02;0,02;0,0%;0,0%;0,3%;0,0%;0,0%;3,2%;0,0%;1,6%;0,0%;0,0%;0,0%;0,0%;1,9%;0,5%;0,0%;100,00;-0,20;0,66;-0,85;536,68;-3,47;533,21
22KV;2,00;OBS de Wending;Roosendaal;2013,00;cito;;;24,00;;24,00;;533,70;;2012,00;cito;;;5,00;;5,00;;539,20;;2011,00;cito;;;14,00;;14,00;;533,90;;;;;;;0,00;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;100,00;0,41;;;;;535,66
22KY;0,00;Basisschool De Triangel;Ede Gld;2013,00;cito;;;24,00;;24,00;;537,60;;2012,00;cito;;;25,00;;23,00;;538,30;;2011,00;cito;;;18,00;;18,00;;537,40;;;;;;10,56;0,00;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;97,01;0,88;0,64;0,25;536,60;1,00;537,60
22LE;0,00;8e Montessorischool Zeeburg;Amsterdam;2013,00;cito;;;66,00;;66,00;;536,70;;2012,00;cito;;;75,00;;74,00;;537,80;;2011,00;cito;;;57,00;;57,00;;539,70;;;;;;-5,93;0,03;0,03;0,0%;0,0%;0,0%;0,6%;0,6%;6,0%;1,6%;12,4%;0,4%;0,0%;4,4%;0,0%;0,4%;0,2%;0,4%;99,49;1,00;0,31;0,69;535,26;2,80;538,07
22LI;0,00;Alg. Jenaplanschool De Regenboog;Bergeijk;2013,00;cito;;;16,00;;16,00;;536,60;;2012,00;cito;;;12,00;;12,00;;532,40;;2011,00;cito;;;13,00;;12,00;;534,80;;;;;;25,62;0,07;0,02;0,0%;0,0%;0,0%;0,0%;0,0%;2,7%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,9%;0,0%;97,56;0,09;0,48;-0,39;535,96;-1,57;534,39
22LJ;0,00;Montessorischool Aan de Basis;Veenendaal;2013,00;cito;;;31,00;;31,00;;534,50;;2012,00;cito;;;30,00;;30,00;;532,20;;2011,00;cito;;;35,00;;34,00;;533,50;;;;;;6,77;0,10;0,01;0,0%;0,0%;0,0%;0,0%;0,0%;3,4%;0,0%;3,0%;0,0%;0,0%;0,0%;0,0%;0,7%;0,0%;0,7%;98,96;-0,18;0,20;-0,37;534,81;-1,52;533,29
22LK;0,00;PCBS De Notenbalk;Zwijndrecht;2013,00;drempel;;;23,00;;23,00;;538,70;;2012,00;drempel;;;33,00;;33,00;;535,20;;2011,00;cito;;;33,00;;33,00;;532,50;;;;;;32,10;0,03;0,01;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,9%;1,3%;0,0%;0,0%;0,0%;0,0%;100,00;0,41;0,78;-0,37;537,17;-1,50;535,67
22LL;0,00;C.B.S. Shalom;Vriezenveen;2013,00;cito;;;62,00;;62,00;;536,70;;2012,00;cito;;;69,00;;69,00;;536,60;;2011,00;cito;;;61,00;;52,00;;536,90;;;;;;28,17;0,07;0,01;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,2%;1,6%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;95,31;0,60;0,52;0,08;536,12;0,34;536,46
22LM;0,00;PC basisschool De Regenboog;Voorhout;2013,00;cito;;;76,00;;76,00;;539,90;;2012,00;cito;;;66,00;;66,00;;537,80;;2011,00;cito;;;87,00;;85,00;;536,70;;;;;;31,66;0,03;0,02;0,0%;0,0%;0,0%;0,5%;0,0%;0,0%;0,4%;4,3%;0,0%;0,5%;0,9%;0,0%;0,0%;0,4%;0,0%;99,13;0,99;0,82;0,17;537,35;0,68;538,03
22LN;0,00;RK basisschool Emmaus;Voorhout;2013,00;cito;;;19,00;;19,00;;541,00;;2012,00;cito;;;10,00;;10,00;;542,40;;2011,00;cito;;;27,00;;26,00;;538,30;;;;;;31,73;0,03;0,02;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,7%;4,0%;0,0%;0,0%;0,0%;0,0%;1,3%;0,0%;0,7%;98,21;1,59;0,65;0,94;536,64;3,82;540,46
22LO;0,00;basisschool De Achtbaan;Voorhout;2013,00;cito;;;101,00;;101,00;;539,50;;2012,00;cito;;;90,00;;90,00;;538,40;;2011,00;cito;;;98,00;;99,00;;540,50;;;;;;31,33;0,00;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;1,1%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,3%;0,5%;0,0%;100,00;1,34;0,83;0,51;537,40;2,06;539,46
22LT;0,00;Basisschool De Wijngaard;Doetinchem;2013,00;cito;;;19,00;;19,00;;532,50;;2012,00;cito;;;16,00;;16,00;;534,30;;2011,00;cito;;;21,00;;21,00;;534,70;;;;;;11,25;0,03;0,02;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,8%;0,0%;0,0%;100,00;-0,04;0,46;-0,50;535,89;-2,03;533,86
22LU;0,00;Montessorischool Oosterhout;Oosterhout Nb;2013,00;cito;;;28,00;;28,00;;534,10;;2012,00;cito;;;22,00;;23,00;;535,80;;2011,00;cito;;;21,00;;21,00;;533,90;;;;;;14,21;0,02;0,03;0,0%;0,0%;0,0%;0,0%;0,0%;0,6%;0,0%;2,3%;0,0%;0,0%;0,0%;0,0%;0,6%;0,0%;0,0%;100,00;0,15;0,53;-0,38;536,15;-1,54;534,61
22LV;0,00;Gereformeerde basisschool Onder de Wieken;Oldehove;2013,00;cito;;;9,00;;9,00;;535,10;;2012,00;cito;;;17,00;;17,00;;530,10;;2011,00;cito;;;14,00;;15,00;;533,10;;;;;;14,98;0,01;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;100,00;-0,33;0,63;-0,95;536,55;-3,87;532,68
22LW;0,00;Evangelische Basisschool De Morgenster;Amsterdam Zuidoost;2013,00;cito;;;27,00;;22,00;;529,80;;2012,00;cito;;;29,00;;29,00;;532,60;;2011,00;cito;;;28,00;;28,00;;532,00;;;;;;-41,69;0,09;0,12;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;7,9%;25,9%;0,0%;1,1%;13,3%;0,0%;0,7%;0,0%;0,0%;94,05;-0,70;-0,53;-0,17;531,84;-0,68;531,16
22LX;0,00;Basisschool De Klepperbelt;Wezep;2013,00;SEO;;;15,00;;15,00;;-1,00;;2012,00;seo;;;15,00;;15,00;;-0,93;;2011,00;seo;;;15,00;;15,00;;-0,13;;;;;;24,20;0,09;0,03;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;100,00;-0,64;0,36;-1,00;535,46;-4,06;531,40
22LY;0,00;RK basisschool Het Palet;Zoetermeer;2013,00;lvs;2010 MIDDEN;2009 MIDDEN;50,00;50,00;48,00;48,00;55,00;107,00;2012,00;lvs;2010 MIDDEN;2009 MIDDEN;59,00;59,00;59,00;59,00;;;2011,00;lvs;1998 midden;2009 midden;42,00;42,00;42,00;42,00;57,20;;18.600000000000001;11.8;;21,40;15,08;0,02;0,02;0,0%;0,0%;0,0%;0,0%;0,0%;2,2%;2,0%;3,2%;0,5%;0,0%;6,7%;0,0%;2,2%;0,5%;0,0%;98,68;-0,21;0,44;-0,65;535,81;-2,64;533,17
22LZ;0,00;Basisschool De Evenaar;Heemstede;2013,00;lvs;2010 MIDDEN;2009 MIDDEN;21,00;21,00;21,00;21,00;70,10;118,70;2012,00;lvs;2010 MIDDEN;2009 MIDDEN;20,00;20,00;20,00;20,00;;;2011,00;entree;;;20,00;;20,00;;278,70;;20;5;;;28,54;0,01;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;100,00;2,35;0,78;1,57;537,17;6,38;543,55
22MB;0,00;basisschool De Saffier;Zoetermeer;2013,00;cito;;;18,00;;18,00;;535,30;;2012,00;cito;;;20,00;;19,00;;531,70;;2011,00;cito;;;24,00;;28,00;;536,20;;;;;;15,86;0,04;0,04;0,0%;0,0%;0,0%;0,0%;0,0%;1,0%;0,0%;0,5%;0,0%;0,0%;7,1%;0,0%;1,5%;0,5%;0,0%;100,00;0,09;0,40;-0,31;535,63;-1,27;534,35
22MD;0,00;basisschool De Regenboog;Naaldwijk;2013,00;cito;;;25,00;;25,00;;536,20;;2012,00;cito;;;26,00;;26,00;;538,30;;2011,00;cito;;;29,00;;29,00;;535,90;;;;;;31,66;0,09;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,5%;0,0%;0,5%;0,0%;0,0%;0,9%;0,0%;0,0%;0,0%;0,0%;100,00;0,69;0,50;0,19;536,04;0,78;536,82
22MH;0,00;Shri Vishnu School;'s-Gravenhage;2013,00;cito;;;79,00;;76,00;;534,70;;2012,00;cito;;;61,00;;61,00;;536,10;;2011,00;cito;;;132,00;;65,00;;534,20;;;;;;-38,07;0,08;0,06;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,2%;0,6%;0,0%;0,0%;89,7%;0,0%;0,0%;0,0%;0,0%;74,26;-0,12;-0,31;0,19;532,76;0,78;533,54
22MP;0,00;Algemene Basisschool;Middelburg;2013,00;cito;;;71,00;;72,00;;537,80;;2012,00;cito;;;51,00;;51,00;;537,20;;2011,00;cito;;;52,00;;51,00;;536,90;;;;;;18,62;0,03;0,00;0,0%;0,0%;0,0%;0,2%;0,0%;0,0%;0,0%;0,7%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;100,00;0,81;0,65;0,16;536,63;0,65;537,28
22NL;0,00;Vrije School Zuid Oost Limburg;Heerlen;2013,00;drempel;;;22,00;;21,00;;534,90;;2012,00;drempel;;;22,00;;22,00;;535,60;;2011,00;drempel;;;18,00;;18,00;;536,50;;;;;;8,20;0,02;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;98,39;0,42;0,54;-0,12;536,21;-0,49;535,72
22NL;1,00;Talander;Sittard;2013,00;drempel;;;3,00;;3,00;;;;2012,00;drempel;;;4,00;;4,00;;;;2011,00;;;;-1,00;;-1,00;;;;;;;;15,42;0,05;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;100,00;;0,48;;535,94;;
22NM;0,00;Islamitische Basisschool Tarieq Ibnoe Ziyad;Eindhoven;2013,00;cito;;;25,00;;26,00;;530,80;;2012,00;cito;;;25,00;;25,00;;528,60;;2011,00;cito;;;19,00;;19,00;;538,50;;;;;;-14,16;0,07;0,21;0,0%;0,0%;0,0%;0,0%;0,0%;37,1%;0,0%;36,3%;0,0%;0,4%;1,2%;2,0%;20,4%;0,0%;1,6%;100,00;-0,33;-0,57;0,24;531,69;0,96;532,65
22NT;0,00;Al Ghazali;Rotterdam;2013,00;cito;;;26,00;;27,00;;529,70;;2012,00;cito;;;34,00;;34,00;;531,60;;2011,00;cito;;;43,00;;41,00;;530,50;;;;;;-47,22;0,08;0,36;0,0%;0,0%;0,0%;0,0%;0,0%;43,5%;0,0%;4,8%;0,0%;0,0%;0,0%;2,4%;47,6%;0,0%;0,0%;99,03;-0,85;-1,02;0,17;529,87;0,68;530,56
22NW;0,00;Montessorischool De Wielerbaan;Enschede;2013,00;cito;;;30,00;;30,00;;541,50;;2012,00;cito;;;39,00;;54,00;;535,80;;2011,00;lvs;2010 midden;2009 midden;42,00;42,00;42,00;42,00;;;;;16,60;21,40;-5,64;0,00;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,3%;0,0%;0,9%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;100,00;1,13;0,49;0,64;536,01;2,59;538,60
22OD;0,00;Montessori basisschool 2e;Purmerend;2013,00;lvs;2010 MIDDEN;2009 MIDDEN;47,00;47,00;46,00;46,00;58,90;110,40;2012,00;lvs;2010 MIDDEN;2009 MIDDEN;52,00;52,00;52,00;52,00;;;2011,00;lvs;1998 midden;2009 midden;57,00;57,00;57,00;57,00;58,90;;25;25;;21,00;10,70;0,02;0,00;0,8%;0,0%;0,0%;0,0%;0,0%;2,4%;0,0%;0,8%;0,0%;0,3%;1,8%;0,0%;0,3%;0,3%;0,0%;99,36;0,32;0,56;-0,24;536,29;-0,98;535,31
23AD;0,00;Openbare basisschool Het Palet;Maasbracht;2013,00;cito;;;10,00;;10,00;;544,20;;2012,00;cito;;;7,00;;7,00;;528,90;;2011,00;cito;;;17,00;;18,00;;534,00;;;;;;21,19;0,00;0,01;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;2,2%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;2,2%;100,00;0,35;0,75;-0,39;537,04;-1,60;535,44
23AK;0,00;Basisschool De Wijngaard;Hoofddorp;2013,00;cito;;;17,00;;16,00;;535,50;;2012,00;cito;;;23,00;;22,00;;530,10;;2011,00;cito;;;25,00;;25,00;;536,60;;;;;;15,95;0,02;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;2,5%;0,0%;0,0%;1,2%;0,0%;0,6%;0,0%;0,0%;96,92;-0,04;0,57;-0,62;536,34;-2,51;533,82
23AL;0,00;Basisschool Vredeburg;Hoofddorp;2013,00;cito;;;39,00;;39,00;;535,50;;2012,00;cito;;;31,00;;30,00;;538,00;;2011,00;cito;;;42,00;;42,00;;536,40;;;;;;14,76;0,04;0,00;0,0%;0,0%;0,0%;1,5%;0,0%;0,4%;0,8%;1,2%;0,4%;1,2%;4,2%;0,0%;1,2%;0,4%;0,4%;99,11;0,64;0,89;-0,25;537,64;-1,02;536,61
23AM;0,00;Basisschool Twickel;Hoofddorp;2013,00;cito;;;62,00;;62,00;;537,00;;2012,00;cito;;;45,00;;45,00;;537,60;;2011,00;cito;;;45,00;;45,00;;534,40;;;;;;14,65;0,08;0,02;0,0%;0,0%;0,0%;0,0%;0,0%;3,3%;0,0%;5,5%;0,0%;0,0%;2,8%;0,0%;1,0%;0,3%;0,3%;100,00;0,57;0,28;0,29;535,14;1,18;536,31
23BP;0,00;De Flevosprong;Dronten;2013,00;cito;;;28,00;;22,00;;537,00;;2012,00;cito;;;25,00;;25,00;;538,60;;2011,00;cito;;;35,00;;34,00;;539,40;;;;;;20,34;0,00;0,01;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;92,05;0,96;0,72;0,25;536,91;1,00;537,91
23BT;0,00;Basisschool Corlaer;Nijkerk Gld;2013,00;cito;;;29,00;;27,00;;535,90;;2012,00;cito;;;21,00;;21,00;;534,90;;2011,00;cito;;;18,00;;19,00;;531,60;;;;;;19,48;0,01;0,02;0,0%;0,0%;0,0%;0,0%;0,0%;1,7%;0,0%;1,3%;0,0%;0,0%;0,0%;0,0%;0,4%;0,0%;0,0%;98,53;0,00;0,62;-0,63;536,54;-2,54;534,00
23BU;0,00;Openbare basisschool Binnenstad;Maastricht;2013,00;cito;;;32,00;;32,00;;541,60;;2012,00;cito;;;22,00;;21,00;;539,60;;2011,00;cito;;;35,00;;31,00;;541,10;;;;;;25,33;0,00;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;1,9%;0,0%;0,9%;0,0%;0,0%;0,0%;0,0%;0,0%;94,38;1,58;0,84;0,74;537,41;3,01;540,42
23BW;0,00;openbare basisschool de Rietpluim;Nuenen;2013,00;cito;;;74,00;;73,00;;537,20;;2012,00;cito;;;81,00;;80,00;;536,70;;2011,00;cito;;;81,00;;76,00;;536,70;;;;;;30,86;0,00;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,3%;0,0%;2,1%;0,0%;0,3%;0,5%;0,0%;0,3%;0,0%;0,3%;97,03;0,66;0,84;-0,18;537,41;-0,72;536,68
23BX;0,00;Openbare basisschool De Speurneus;Landgraaf;2013,00;cito;;;56,00;;56,00;;536,40;;2012,00;cito;;;69,00;;69,00;;536,70;;2011,00;cito;;;59,00;;58,00;;536,00;;;;;;24,11;0,08;0,03;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,2%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;99,46;0,57;0,41;0,16;535,68;0,65;536,33
23BZ;0,00;De Zonnewijzer;Dronten;2013,00;cito;;;20,00;;20,00;;533,50;;2012,00;cito;;;21,00;;21,00;;543,10;;2011,00;cito;;;23,00;;23,00;;539,30;;;;;;19,40;0,01;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,6%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;100,00;1,17;0,68;0,49;536,78;2,00;538,78
23CA;0,00;basisschool de Molenhoek;Oisterwijk;2013,00;cito_drempel;;;24,00;;24,00;;540,60;;2012,00;cito_drempel;;;21,00;;21,00;;532,90;;2011,00;cito_drempel;;;27,00;;27,00;;536,40;;;;;;18,04;0,12;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,5%;0,0%;1,0%;0,0%;0,0%;0,0%;0,0%;0,5%;0,5%;0,0%;100,00;0,99;0,22;0,77;534,89;3,14;538,03
23CB;0,00;Daltonschool de Vliegers;Middelharnis;2013,00;andere;;;-1,00;;-1,00;;;;2012,00;lvs;2010 MIDDEN;2009 MIDDEN;13,00;13,00;13,00;12,00;;;2011,00;lvs;1998 midden;2009 midden;12,00;12,00;12,00;12,00;59,80;;0;0;;16,60;26,66;0,01;0,01;0,0%;1,0%;0,0%;0,0%;0,0%;0,0%;1,0%;2,0%;0,0%;2,0%;0,0%;0,0%;0,0%;0,0%;0,0%;100,00;0,44;0,85;-0,41;537,46;-1,66;535,80
23CC;0,00;CBS De Regenboog;Gorinchem;2013,00;cito;;;104,00;;104,00;;537,50;;2012,00;cito;;;106,00;;104,00;;537,30;;2011,00;cito;;;123,00;;120,00;;536,30;;;;;;27,55;0,05;0,01;0,0%;0,0%;0,2%;0,5%;0,0%;0,0%;0,0%;0,1%;0,0%;0,1%;0,0%;0,0%;0,1%;0,0%;0,1%;98,50;0,72;0,75;-0,03;537,07;-0,14;536,93
23CD;0,00;Chr. Basisschool Het Klinket;Arnhem;2013,00;cito;;;32,00;;32,00;;538,60;;2012,00;cito;;;37,00;;36,00;;539,60;;2011,00;cito;;;31,00;;31,00;;537,00;;;;;;-1,56;0,02;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,7%;0,4%;1,1%;0,0%;0,0%;1,1%;0,0%;0,0%;0,7%;0,0%;99,00;1,07;0,45;0,62;535,84;2,50;538,34
23CG;0,00;basisschool De Bienekebolders;Moergestel;2013,00;cito_drempel;;;24,00;;24,00;;532,10;;2012,00;cito_drempel;;;15,00;;15,00;;531,90;;2011,00;cito_drempel;;;18,00;;18,00;;533,40;;;;;;33,46;0,01;0,01;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;1,3%;0,0%;100,00;-0,35;0,79;-1,14;537,21;-4,64;532,57
23CH;0,00;Basisschool De Bron;Harderwijk;2013,00;cito;;;48,00;;48,00;;539,90;;2012,00;cito;;;40,00;;40,00;;537,80;;2011,00;cito;;;56,00;;56,00;;539,20;;;;;;19,73;0,02;0,01;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,3%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;100,00;1,21;0,61;0,60;536,49;2,44;538,93
23CJ;0,00;Openbare basisschool De Springdonk;Susteren;2013,00;cito;;;45,00;;45,00;;538,80;;2012,00;drempel;;;34,00;;34,00;;533,30;;2011,00;cito_drempel;;;38,00;;38,00;;537,20;;;;;;19,63;0,03;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;1,5%;0,0%;0,6%;0,0%;0,0%;0,0%;0,0%;0,0%;0,9%;0,0%;100,00;0,65;0,61;0,04;536,49;0,16;536,65
23CK;0,00;De Maasoever;Spijkenisse;2013,00;drempel;;;71,00;;71,00;;536,80;;2012,00;drempel;;;110,00;;110,00;;535,70;;2011,00;drempel;;;70,00;;70,00;;534,60;;;;;;24,84;0,03;0,00;0,0%;0,0%;0,0%;0,0%;0,5%;0,0%;0,2%;2,9%;0,5%;1,3%;3,2%;0,0%;0,8%;0,0%;0,2%;100,00;0,45;0,70;-0,24;536,84;-1,00;535,84
23CM;0,00;basisschool Lavoor, locatie Hoveniersberg;Roosendaal;2013,00;cito;;;82,00;;81,00;;536,90;;2012,00;cito;;;96,00;;95,00;;538,10;;2011,00;cito;;;93,00;;90,00;;538,40;;;;;;31,28;0,04;0,01;0,0%;0,0%;0,0%;0,0%;0,0%;0,6%;0,0%;0,9%;0,1%;0,0%;0,4%;0,0%;0,6%;0,3%;0,0%;98,15;0,91;0,65;0,26;536,65;1,07;537,71
23CN;0,00;Openbare basisschool Aan de Roer;Roermond;2013,00;cito;;;51,00;;51,00;;540,10;;2012,00;cito;;;50,00;;51,00;;537,70;;2011,00;cito;;;40,00;;40,00;;538,30;;;;;;16,89;0,01;0,01;0,0%;0,0%;0,3%;0,6%;0,0%;2,4%;2,4%;3,0%;0,0%;0,0%;0,0%;0,0%;0,9%;0,0%;0,3%;100,00;1,14;0,75;0,40;537,04;1,62;538,66
23CR;0,00;Het Anker;Spijkenisse;2013,00;drempel;;;29,00;;29,00;;538,00;;2012,00;drempel;;;40,00;;40,00;;536,20;;2011,00;drempel;;;47,00;;47,00;;534,30;;;;;;25,42;0,03;0,00;0,0%;0,0%;0,3%;0,0%;0,3%;0,0%;1,3%;1,0%;0,0%;0,0%;2,6%;0,0%;0,0%;0,0%;2,0%;100,00;0,60;0,72;-0,12;536,94;-0,50;536,44
23CT;0,00;Montessori Basisschool Rhenen;Rhenen;2013,00;cito;;;17,00;;17,00;;537,80;;2012,00;cito;;;23,00;;23,00;;539,10;;2011,00;cito;;;21,00;;20,00;;539,60;;;;;;19,30;0,06;0,03;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,6%;0,0%;0,0%;0,0%;0,0%;0,6%;0,6%;0,0%;98,36;1,17;0,42;0,75;535,73;3,04;538,76
23CW;0,00;cbs De Grondtoon;Veenendaal;2013,00;cito;;;39,00;;39,00;;538,70;;2012,00;cito;;;41,00;;41,00;;538,00;;2011,00;cito;;;35,00;;35,00;;539,30;;;;;;27,50;0,00;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;100,00;1,14;0,79;0,35;537,24;1,42;538,66
23CW;1,00;School Alex;Veenendaal;2013,00;cito;;;8,00;;7,00;;539,40;;2012,00;cito;;;11,00;;11,00;;528,80;;2011,00;cito;;;10,00;;10,00;;530,20;;;;;;9,51;0,07;0,07;1,6%;0,0%;0,0%;0,0%;0,0%;20,6%;4,8%;4,8%;0,0%;0,0%;0,0%;0,0%;0,0%;4,8%;3,2%;96,55;-0,39;0,14;-0,53;534,56;-2,16;532,40
23CZ;0,00;Basisschool De Boskriek;Wijchen;2013,00;cito;;;23,00;;22,00;;542,60;;2012,00;cito;;;46,00;;45,00;;536,20;;2011,00;cito;;;38,00;;36,00;;540,80;;;;;;17,73;0,01;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,3%;0,0%;0,3%;0,0%;0,0%;0,0%;0,0%;0,0%;96,26;1,37;0,67;0,70;536,73;2,83;539,56
23DE;0,00;Basisschool De Nijenoord;Wageningen;2013,00;lvs;2010 MIDDEN;2009 MIDDEN;48,00;48,00;48,00;48,00;67,70;117,00;2012,00;lvs;2010 MIDDEN;2009 MIDDEN;46,00;46,00;46,00;45,00;;;2011,00;lvs;2010 midden;2009 midden;40,00;40,00;39,00;39,00;;;0;0;5,10;2,50;9,66;0,02;0,00;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;99,25;1,92;0,56;1,37;536,27;5,55;541,82
23DF;0,00;obs De Horn;Wijk bij Duurstede;2013,00;cito;;;51,00;;51,00;;536,10;;2012,00;cito;;;35,00;;34,00;;536,10;;2011,00;cito;;;39,00;;39,00;;531,60;;;;;;24,62;0,01;0,02;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,0%;0,3%;0,0%;0,0%;0,0%;0,0%;0,0%;1,3%;0,0%;99,20;0,12;0,69;-0,56;536,79;-2,28;534,51
23DH;0,00;Basisschool De Zandberg;Barneveld;2013,00;cito;;;13,00;;13,00;;529,90;;2012,00;cito;;;24,00;;24,00;;533,90;;2011,00;cito;;;21,00;;20,00;;531,40;;;;;;23,19;0,09;0,05;0,0%;1,0%;0,0%;0,0%;0,0%;1,5%;0,0%;1,0%;0,0%;0,0%;0,5%;0,0%;1,5%;1,0%;0,0%;98,28;-0,57;0,30;-0,87;535,22;-3,55;531,68
